country,period,variable,value
VNM,1960-02-01,tas,21.07
VNM,1960-03-01,tas,24.37
VNM,1960-04-01,tas,25.75
VNM,1960-05-01,tas,27.04
VNM,1960-06-01,tas,27.48
VNM,1960-07-01,tas,27.01
VNM,1960-08-01,tas,27.07
VNM,1960-09-01,tas,26.19
VNM,1960-10-01,tas,24.45
VNM,1960-11-01,tas,23.11
VNM,1960-12-01,tas,20.03
VNM,1961-01-01,tas,19.19
VNM,1961-02-01,tas,20.53
VNM,1961-03-01,tas,23.22
VNM,1961-04-01,tas,25.83
VNM,1961-05-01,tas,26.76
VNM,1961-06-01,tas,27.11
VNM,1961-07-01,tas,27.19
VNM,1961-08-01,tas,26.91
VNM,1961-09-01,tas,26.03
VNM,1961-10-01,tas,24.85
VNM,1961-11-01,tas,23.13
VNM,1961-12-01,tas,20.99
VNM,1962-01-01,tas,18.31
VNM,1962-02-01,tas,20.49
VNM,1962-03-01,tas,22.79
VNM,1962-04-01,tas,25.44
VNM,1962-05-01,tas,27.19
VNM,1962-06-01,tas,26.99
VNM,1962-07-01,tas,27.26
VNM,1962-08-01,tas,26.77
VNM,1962-09-01,tas,26.1
VNM,1962-10-01,tas,24.72
VNM,1962-11-01,tas,22.41
VNM,1962-12-01,tas,20.34
VNM,1963-01-01,tas,17.54
VNM,1963-02-01,tas,20.11
VNM,1963-03-01,tas,22.7
VNM,1963-04-01,tas,25.51
VNM,1963-05-01,tas,28.06
VNM,1963-06-01,tas,27.25
VNM,1963-07-01,tas,26.77
VNM,1963-08-01,tas,26.91
VNM,1963-09-01,tas,26.75
VNM,1963-10-01,tas,24.55
VNM,1963-11-01,tas,23.56
VNM,1963-12-01,tas,20.54
VNM,1964-01-01,tas,20.0
VNM,1964-02-01,tas,19.96
VNM,1964-03-01,tas,23.01
VNM,1964-04-01,tas,26.45
VNM,1964-05-01,tas,26.59
VNM,1964-06-01,tas,27.06
VNM,1964-07-01,tas,27.33
VNM,1964-08-01,tas,26.89
VNM,1964-09-01,tas,26.27
VNM,1964-10-01,tas,25.17
VNM,1964-11-01,tas,21.68
VNM,1964-12-01,tas,19.67
VNM,1965-01-01,tas,19.23
VNM,1965-02-01,tas,21.62
VNM,1965-03-01,tas,22.71
VNM,1965-04-01,tas,25.5
VNM,1965-05-01,tas,26.84
VNM,1965-06-01,tas,26.54
VNM,1965-07-01,tas,27.1
VNM,1965-08-01,tas,26.83
VNM,1965-09-01,tas,25.74
VNM,1965-10-01,tas,25.0
VNM,1965-11-01,tas,23.14
VNM,1965-12-01,tas,21.24
VNM,1966-01-01,tas,21.09
VNM,1966-02-01,tas,22.12
VNM,1966-03-01,tas,24.05
VNM,1966-04-01,tas,26.22
VNM,1966-05-01,tas,26.4
VNM,1966-06-01,tas,26.92
VNM,1966-07-01,tas,27.17
VNM,1966-08-01,tas,26.78
VNM,1966-09-01,tas,25.71
VNM,1966-10-01,tas,25.06
VNM,1966-11-01,tas,23.0
VNM,1966-12-01,tas,21.52
VNM,1967-01-01,tas,18.8
VNM,1967-02-01,tas,19.72
VNM,1967-03-01,tas,22.98
VNM,1967-04-01,tas,25.08
VNM,1967-05-01,tas,27.4
VNM,1967-06-01,tas,27.51
VNM,1967-07-01,tas,27.38
VNM,1967-08-01,tas,26.97
VNM,1967-09-01,tas,25.84
VNM,1967-10-01,tas,24.04
VNM,1967-11-01,tas,22.8
VNM,1967-12-01,tas,19.31
VNM,1968-01-01,tas,19.78
VNM,1968-02-01,tas,18.75
VNM,1968-03-01,tas,23.02
VNM,1968-04-01,tas,24.34
VNM,1968-05-01,tas,26.76
VNM,1968-06-01,tas,26.88
VNM,1968-07-01,tas,27.37
VNM,1968-08-01,tas,26.96
VNM,1968-09-01,tas,26.28
VNM,1968-10-01,tas,24.54
VNM,1968-11-01,tas,23.61
VNM,1968-12-01,tas,22.46
VNM,1969-01-01,tas,20.93
VNM,1969-02-01,tas,20.62
VNM,1969-03-01,tas,23.46
VNM,1969-04-01,tas,25.84
VNM,1969-05-01,tas,27.91
VNM,1969-06-01,tas,27.26
VNM,1969-07-01,tas,27.09
VNM,1969-08-01,tas,26.87
VNM,1969-09-01,tas,26.32
VNM,1969-10-01,tas,25.13
VNM,1969-11-01,tas,21.72
VNM,1969-12-01,tas,19.83
VNM,1970-01-01,tas,19.65
VNM,1970-02-01,tas,21.4
VNM,1970-03-01,tas,22.8
VNM,1970-04-01,tas,24.91
VNM,1970-05-01,tas,27.11
VNM,1970-06-01,tas,26.91
VNM,1970-07-01,tas,27.02
VNM,1970-08-01,tas,26.68
VNM,1970-09-01,tas,26.17
VNM,1970-10-01,tas,24.21
VNM,1970-11-01,tas,22.13
VNM,1970-12-01,tas,21.2
VNM,1971-01-01,tas,18.49
VNM,1971-02-01,tas,20.2
VNM,1971-03-01,tas,22.67
VNM,1971-04-01,tas,25.66
VNM,1971-05-01,tas,26.73
VNM,1971-06-01,tas,26.84
VNM,1971-07-01,tas,26.77
VNM,1971-08-01,tas,26.38
VNM,1971-09-01,tas,26.38
VNM,1971-10-01,tas,23.73
VNM,1971-11-01,tas,21.29
VNM,1971-12-01,tas,20.48
VNM,1972-01-01,tas,19.1
VNM,1972-02-01,tas,20.61
VNM,1972-03-01,tas,22.92
VNM,1972-04-01,tas,24.21
VNM,1972-05-01,tas,27.77
VNM,1972-06-01,tas,27.26
VNM,1972-07-01,tas,27.33
VNM,1972-08-01,tas,26.72
VNM,1972-09-01,tas,26.11
VNM,1972-10-01,tas,25.38
VNM,1972-11-01,tas,23.44
VNM,1972-12-01,tas,21.01
VNM,1973-01-01,tas,19.92
VNM,1973-02-01,tas,22.76
VNM,1973-03-01,tas,24.23
VNM,1973-04-01,tas,26.74
VNM,1973-05-01,tas,27.53
VNM,1973-06-01,tas,27.58
VNM,1973-07-01,tas,27.18
VNM,1973-08-01,tas,26.89
VNM,1973-09-01,tas,26.17
VNM,1973-10-01,tas,24.45
VNM,1973-11-01,tas,21.87
VNM,1973-12-01,tas,19.55
VNM,1974-01-01,tas,19.19
VNM,1974-02-01,tas,19.72
VNM,1974-03-01,tas,22.09
VNM,1974-04-01,tas,24.93
VNM,1974-05-01,tas,26.87
VNM,1974-06-01,tas,26.98
VNM,1974-07-01,tas,27.08
VNM,1974-08-01,tas,26.61
VNM,1974-09-01,tas,26.46
VNM,1974-10-01,tas,24.86
VNM,1974-11-01,tas,22.83
VNM,1974-12-01,tas,20.53
VNM,1975-01-01,tas,20.1
VNM,1975-02-01,tas,21.46
VNM,1975-03-01,tas,23.78
VNM,1975-04-01,tas,26.31
VNM,1975-05-01,tas,26.93
VNM,1975-06-01,tas,27.16
VNM,1975-07-01,tas,27.09
VNM,1975-08-01,tas,26.74
VNM,1975-09-01,tas,26.46
VNM,1975-10-01,tas,24.84
VNM,1975-11-01,tas,21.82
VNM,1975-12-01,tas,18.4
VNM,1976-01-01,tas,19.26
VNM,1976-02-01,tas,21.46
VNM,1976-03-01,tas,22.52
VNM,1976-04-01,tas,25.26
VNM,1976-05-01,tas,26.57
VNM,1976-06-01,tas,27.2
VNM,1976-07-01,tas,26.97
VNM,1976-08-01,tas,26.63
VNM,1976-09-01,tas,26.03
VNM,1976-10-01,tas,24.9
VNM,1976-11-01,tas,20.87
VNM,1976-12-01,tas,20.58
VNM,1977-01-01,tas,19.09
VNM,1977-02-01,tas,19.3
VNM,1977-03-01,tas,23.05
VNM,1977-04-01,tas,25.75
VNM,1977-05-01,tas,27.48
VNM,1977-06-01,tas,28.13
VNM,1977-07-01,tas,27.4
VNM,1977-08-01,tas,27.21
VNM,1977-09-01,tas,26.05
VNM,1977-10-01,tas,25.21
VNM,1977-11-01,tas,22.16
VNM,1977-12-01,tas,21.38
VNM,1978-01-01,tas,20.33
VNM,1978-02-01,tas,20.78
VNM,1978-03-01,tas,23.79
VNM,1978-04-01,tas,25.75
VNM,1978-05-01,tas,26.76
VNM,1978-06-01,tas,27.64
VNM,1978-07-01,tas,27.23
VNM,1978-08-01,tas,26.94
VNM,1978-09-01,tas,25.82
VNM,1978-10-01,tas,24.48
VNM,1978-11-01,tas,22.49
VNM,1978-12-01,tas,21.25
VNM,1979-01-01,tas,21.16
VNM,1979-02-01,tas,22.39
VNM,1979-03-01,tas,24.14
VNM,1979-04-01,tas,25.97
VNM,1979-05-01,tas,27.03
VNM,1979-06-01,tas,27.16
VNM,1979-07-01,tas,27.86
VNM,1979-08-01,tas,27.1
VNM,1979-09-01,tas,26.29
VNM,1979-10-01,tas,24.34
VNM,1979-11-01,tas,21.98
VNM,1979-12-01,tas,21.27
VNM,1980-01-01,tas,20.33
VNM,1980-02-01,tas,20.54
VNM,1980-03-01,tas,24.29
VNM,1980-04-01,tas,26.26
VNM,1980-05-01,tas,27.5
VNM,1980-06-01,tas,27.29
VNM,1980-07-01,tas,27.47
VNM,1980-08-01,tas,26.92
VNM,1980-09-01,tas,25.84
VNM,1980-10-01,tas,25.07
VNM,1980-11-01,tas,23.33
VNM,1980-12-01,tas,20.88
VNM,1981-01-01,tas,19.54
VNM,1981-02-01,tas,21.52
VNM,1981-03-01,tas,23.8
VNM,1981-04-01,tas,25.73
VNM,1981-05-01,tas,26.14
VNM,1981-06-01,tas,26.86
VNM,1981-07-01,tas,26.78
VNM,1981-08-01,tas,27.22
VNM,1981-09-01,tas,26.46
VNM,1981-10-01,tas,24.62
VNM,1981-11-01,tas,22.52
VNM,1981-12-01,tas,19.44
VNM,1982-01-01,tas,19.94
VNM,1982-02-01,tas,20.91
VNM,1982-03-01,tas,23.73
VNM,1982-04-01,tas,24.5
VNM,1982-05-01,tas,27.02
VNM,1982-06-01,tas,26.93
VNM,1982-07-01,tas,27.12
VNM,1982-08-01,tas,26.69
VNM,1982-09-01,tas,25.84
VNM,1982-10-01,tas,25.2
VNM,1982-11-01,tas,23.33
VNM,1982-12-01,tas,19.07
VNM,1983-01-01,tas,18.82
VNM,1983-02-01,tas,20.81
VNM,1983-03-01,tas,22.56
VNM,1983-04-01,tas,26.78
VNM,1983-05-01,tas,27.78
VNM,1983-06-01,tas,27.64
VNM,1983-07-01,tas,27.8
VNM,1983-08-01,tas,26.98
VNM,1983-09-01,tas,26.57
VNM,1983-10-01,tas,24.95
VNM,1983-11-01,tas,21.92
VNM,1983-12-01,tas,19.69
VNM,1984-01-01,tas,18.54
VNM,1984-02-01,tas,20.55
VNM,1984-03-01,tas,22.99
VNM,1984-04-01,tas,26.06
VNM,1984-05-01,tas,26.35
VNM,1984-06-01,tas,27.02
VNM,1984-07-01,tas,27.02
VNM,1984-08-01,tas,26.82
VNM,1984-09-01,tas,25.81
VNM,1984-10-01,tas,24.16
VNM,1984-11-01,tas,23.03
VNM,1984-12-01,tas,20.58
VNM,1985-01-01,tas,19.81
VNM,1985-02-01,tas,21.27
VNM,1985-03-01,tas,22.04
VNM,1985-04-01,tas,24.9
VNM,1985-05-01,tas,26.85
VNM,1985-06-01,tas,26.96
VNM,1985-07-01,tas,26.78
VNM,1985-08-01,tas,26.89
VNM,1985-09-01,tas,25.68
VNM,1985-10-01,tas,24.72
VNM,1985-11-01,tas,23.1
VNM,1985-12-01,tas,20.34
VNM,1986-01-01,tas,19.36
VNM,1986-02-01,tas,20.67
VNM,1986-03-01,tas,22.75
VNM,1986-04-01,tas,25.69
VNM,1986-05-01,tas,26.67
VNM,1986-06-01,tas,27.39
VNM,1986-07-01,tas,26.94
VNM,1986-08-01,tas,27.06
VNM,1986-09-01,tas,26.15
VNM,1986-10-01,tas,24.49
VNM,1986-11-01,tas,22.37
VNM,1986-12-01,tas,21.02
VNM,1987-01-01,tas,20.77
VNM,1987-02-01,tas,22.06
VNM,1987-03-01,tas,24.11
VNM,1987-04-01,tas,25.98
VNM,1987-05-01,tas,27.88
VNM,1987-06-01,tas,27.77
VNM,1987-07-01,tas,27.84
VNM,1987-08-01,tas,27.4
VNM,1987-09-01,tas,26.4
VNM,1987-10-01,tas,25.72
VNM,1987-11-01,tas,23.14
VNM,1987-12-01,tas,19.44
VNM,1988-01-01,tas,20.96
VNM,1988-02-01,tas,21.55
VNM,1988-03-01,tas,23.0
VNM,1988-04-01,tas,25.35
VNM,1988-05-01,tas,27.45
VNM,1988-06-01,tas,27.77
VNM,1988-07-01,tas,27.5
VNM,1988-08-01,tas,27.05
VNM,1988-09-01,tas,26.45
VNM,1988-10-01,tas,24.48
VNM,1988-11-01,tas,22.02
VNM,1988-12-01,tas,20.85
VNM,1989-01-01,tas,20.27
VNM,1989-02-01,tas,20.79
VNM,1989-03-01,tas,22.63
VNM,1989-04-01,tas,26.27
VNM,1989-05-01,tas,26.98
VNM,1989-06-01,tas,27.39
VNM,1989-07-01,tas,27.5
VNM,1989-08-01,tas,27.3
VNM,1989-09-01,tas,26.77
VNM,1989-10-01,tas,25.0
VNM,1989-11-01,tas,23.04
VNM,1989-12-01,tas,20.65
VNM,1990-01-01,tas,20.93
VNM,1990-02-01,tas,21.53
VNM,1990-03-01,tas,23.04
VNM,1990-04-01,tas,26.22
VNM,1990-05-01,tas,26.69
VNM,1990-06-01,tas,27.51
VNM,1990-07-01,tas,27.47
VNM,1990-08-01,tas,27.8
VNM,1990-09-01,tas,26.86
VNM,1990-10-01,tas,25.17
VNM,1990-11-01,tas,23.59
VNM,1990-12-01,tas,21.41
VNM,1991-01-01,tas,21.16
VNM,1991-02-01,tas,21.66
VNM,1991-03-01,tas,24.5
VNM,1991-04-01,tas,26.41
VNM,1991-05-01,tas,27.51
VNM,1991-06-01,tas,27.7
VNM,1991-07-01,tas,27.48
VNM,1991-08-01,tas,26.93
VNM,1991-09-01,tas,26.71
VNM,1991-10-01,tas,24.77
VNM,1991-11-01,tas,22.53
VNM,1991-12-01,tas,21.22
VNM,1992-01-01,tas,19.21
VNM,1992-02-01,tas,20.54
VNM,1992-03-01,tas,23.39
VNM,1992-04-01,tas,26.88
VNM,1992-05-01,tas,27.92
VNM,1992-06-01,tas,27.61
VNM,1992-07-01,tas,27.17
VNM,1992-08-01,tas,27.38
VNM,1992-09-01,tas,26.83
VNM,1992-10-01,tas,23.95
VNM,1992-11-01,tas,21.88
VNM,1992-12-01,tas,21.29
VNM,1993-01-01,tas,19.3
VNM,1993-02-01,tas,21.22
VNM,1993-03-01,tas,23.5
VNM,1993-04-01,tas,25.77
VNM,1993-05-01,tas,27.41
VNM,1993-06-01,tas,28.02
VNM,1993-07-01,tas,27.83
VNM,1993-08-01,tas,27.14
VNM,1993-09-01,tas,26.51
VNM,1993-10-01,tas,24.59
VNM,1993-11-01,tas,23.09
VNM,1993-12-01,tas,20.38
VNM,1994-01-01,tas,20.89
VNM,1994-02-01,tas,22.29
VNM,1994-03-01,tas,22.31
VNM,1994-04-01,tas,26.88
VNM,1994-05-01,tas,27.65
VNM,1994-06-01,tas,27.09
VNM,1994-07-01,tas,27.07
VNM,1994-08-01,tas,26.97
VNM,1994-09-01,tas,26.37
VNM,1994-10-01,tas,24.35
VNM,1994-11-01,tas,23.31
VNM,1994-12-01,tas,22.03
VNM,1995-01-01,tas,20.0
VNM,1995-02-01,tas,20.32
VNM,1995-03-01,tas,23.33
VNM,1995-04-01,tas,26.58
VNM,1995-05-01,tas,27.49
VNM,1995-06-01,tas,28.01
VNM,1995-07-01,tas,27.3
VNM,1995-08-01,tas,26.88
VNM,1995-09-01,tas,26.51
VNM,1995-10-01,tas,25.12
VNM,1995-11-01,tas,22.67
VNM,1995-12-01,tas,20.38
VNM,1996-01-01,tas,20.13
VNM,1996-02-01,tas,19.82
VNM,1996-03-01,tas,23.33
VNM,1996-04-01,tas,24.56
VNM,1996-05-01,tas,26.52
VNM,1996-06-01,tas,27.48
VNM,1996-07-01,tas,27.25
VNM,1996-08-01,tas,27.11
VNM,1996-09-01,tas,26.11
VNM,1996-10-01,tas,25.1
VNM,1996-11-01,tas,23.49
VNM,1996-12-01,tas,20.53
VNM,1997-01-01,tas,20.05
VNM,1997-02-01,tas,20.64
VNM,1997-03-01,tas,23.43
VNM,1997-04-01,tas,24.89
VNM,1997-05-01,tas,27.42
VNM,1997-06-01,tas,27.73
VNM,1997-07-01,tas,27.19
VNM,1997-08-01,tas,27.28
VNM,1997-09-01,tas,25.89
VNM,1997-10-01,tas,25.59
VNM,1997-11-01,tas,24.0
VNM,1997-12-01,tas,22.16
VNM,1998-01-01,tas,21.3
VNM,1998-02-01,tas,22.29
VNM,1998-03-01,tas,24.39
VNM,1998-04-01,tas,26.94
VNM,1998-05-01,tas,28.04
VNM,1998-06-01,tas,28.12
VNM,1998-07-01,tas,27.74
VNM,1998-08-01,tas,27.55
VNM,1998-09-01,tas,26.63
VNM,1998-10-01,tas,25.71
VNM,1998-11-01,tas,23.67
VNM,1998-12-01,tas,21.63
VNM,1999-01-01,tas,20.53
VNM,1999-02-01,tas,21.96
VNM,1999-03-01,tas,24.05
VNM,1999-04-01,tas,25.72
VNM,1999-05-01,tas,25.98
VNM,1999-06-01,tas,27.4
VNM,1999-07-01,tas,27.3
VNM,1999-08-01,tas,26.98
VNM,1999-09-01,tas,26.52
VNM,1999-10-01,tas,25.22
VNM,1999-11-01,tas,23.14
VNM,1999-12-01,tas,19.24
VNM,2000-01-01,tas,20.72
VNM,2000-02-01,tas,20.4
VNM,2000-03-01,tas,23.27
VNM,2000-04-01,tas,25.45
VNM,2000-05-01,tas,26.65
VNM,2000-06-01,tas,27.12
VNM,2000-07-01,tas,27.27
VNM,2000-08-01,tas,27.35
VNM,2000-09-01,tas,26.27
VNM,2000-10-01,tas,25.17
VNM,2000-11-01,tas,22.5
VNM,2000-12-01,tas,21.82
VNM,2001-01-01,tas,21.42
VNM,2001-02-01,tas,21.57
VNM,2001-03-01,tas,23.44
VNM,2001-04-01,tas,26.78
VNM,2001-05-01,tas,26.66
VNM,2001-06-01,tas,27.07
VNM,2001-07-01,tas,27.31
VNM,2001-08-01,tas,27.2
VNM,2001-09-01,tas,26.87
VNM,2001-10-01,tas,25.48
VNM,2001-11-01,tas,21.98
VNM,2001-12-01,tas,20.77
VNM,2002-01-01,tas,20.31
VNM,2002-02-01,tas,22.16
VNM,2002-03-01,tas,24.02
VNM,2002-04-01,tas,26.44
VNM,2002-05-01,tas,26.95
VNM,2002-06-01,tas,27.73
VNM,2002-07-01,tas,27.5
VNM,2002-08-01,tas,26.67
VNM,2002-09-01,tas,25.89
VNM,2002-10-01,tas,25.0
VNM,2002-11-01,tas,23.22
VNM,2002-12-01,tas,21.91
VNM,2003-01-01,tas,20.02
VNM,2003-02-01,tas,22.19
VNM,2003-03-01,tas,23.23
VNM,2003-04-01,tas,26.64
VNM,2003-05-01,tas,27.72
VNM,2003-06-01,tas,27.43
VNM,2003-07-01,tas,27.6
VNM,2003-08-01,tas,27.49
VNM,2003-09-01,tas,26.35
VNM,2003-10-01,tas,25.25
VNM,2003-11-01,tas,23.69
VNM,2003-12-01,tas,20.72
VNM,2004-01-01,tas,20.34
VNM,2004-02-01,tas,20.9
VNM,2004-03-01,tas,23.72
VNM,2004-04-01,tas,26.11
VNM,2004-05-01,tas,27.04
VNM,2004-06-01,tas,27.28
VNM,2004-07-01,tas,27.11
VNM,2004-08-01,tas,27.31
VNM,2004-09-01,tas,26.38
VNM,2004-10-01,tas,24.71
VNM,2004-11-01,tas,23.85
VNM,2004-12-01,tas,20.86
VNM,2005-01-01,tas,20.06
VNM,2005-02-01,tas,22.16
VNM,2005-03-01,tas,22.75
VNM,2005-04-01,tas,26.11
VNM,2005-05-01,tas,27.99
VNM,2005-06-01,tas,27.85
VNM,2005-07-01,tas,27.49
VNM,2005-08-01,tas,27.13
VNM,2005-09-01,tas,26.75
VNM,2005-10-01,tas,25.38
VNM,2005-11-01,tas,23.78
VNM,2005-12-01,tas,20.5
VNM,2006-01-01,tas,20.61
VNM,2006-02-01,tas,21.94
VNM,2006-03-01,tas,23.63
VNM,2006-04-01,tas,26.04
VNM,2006-05-01,tas,26.75
VNM,2006-06-01,tas,27.75
VNM,2006-07-01,tas,27.63
VNM,2006-08-01,tas,27.08
VNM,2006-09-01,tas,26.33
VNM,2006-10-01,tas,25.74
VNM,2006-11-01,tas,24.47
VNM,2006-12-01,tas,21.18
VNM,2007-01-01,tas,19.87
VNM,2007-02-01,tas,22.25
VNM,2007-03-01,tas,24.24
VNM,2007-04-01,tas,25.2
VNM,2007-05-01,tas,26.67
VNM,2007-06-01,tas,27.95
VNM,2007-07-01,tas,27.49
VNM,2007-08-01,tas,27.03
VNM,2007-09-01,tas,26.27
VNM,2007-10-01,tas,24.9
VNM,2007-11-01,tas,22.08
VNM,2007-12-01,tas,22.11
VNM,2008-01-01,tas,19.83
VNM,2008-02-01,tas,18.95
VNM,2008-03-01,tas,23.29
VNM,2008-04-01,tas,25.71
VNM,2008-05-01,tas,26.38
VNM,2008-06-01,tas,27.0
VNM,2008-07-01,tas,27.18
VNM,2008-08-01,tas,27.0
VNM,2008-09-01,tas,26.6
VNM,2008-10-01,tas,25.72
VNM,2008-11-01,tas,22.67
VNM,2008-12-01,tas,20.59
VNM,2009-01-01,tas,18.92
VNM,2009-02-01,tas,23.17
VNM,2009-03-01,tas,23.67
VNM,2009-04-01,tas,25.53
VNM,2009-05-01,tas,26.62
VNM,2009-06-01,tas,27.53
VNM,2009-07-01,tas,27.41
VNM,2009-08-01,tas,27.69
VNM,2009-09-01,tas,26.96
VNM,2009-10-01,tas,25.74
VNM,2009-11-01,tas,23.0
VNM,2009-12-01,tas,21.56
VNM,2010-01-01,tas,21.15
VNM,2010-02-01,tas,22.72
VNM,2010-03-01,tas,24.09
VNM,2010-04-01,tas,26.2
VNM,2010-05-01,tas,28.1
VNM,2010-06-01,tas,27.93
VNM,2010-07-01,tas,27.74
VNM,2010-08-01,tas,27.05
VNM,2010-09-01,tas,26.87
VNM,2010-10-01,tas,24.64
VNM,2010-11-01,tas,23.04
VNM,2010-12-01,tas,21.53
VNM,2011-01-01,tas,18.52
VNM,2011-02-01,tas,21.39
VNM,2011-03-01,tas,21.26
VNM,2011-04-01,tas,25.13
VNM,2011-05-01,tas,26.75
VNM,2011-06-01,tas,27.52
VNM,2011-07-01,tas,27.42
VNM,2011-08-01,tas,27.2
VNM,2011-09-01,tas,26.29
VNM,2011-10-01,tas,24.72
VNM,2011-11-01,tas,23.91
VNM,2011-12-01,tas,20.3
VNM,2012-01-01,tas,20.09
VNM,2012-02-01,tas,21.44
VNM,2012-03-01,tas,23.56
VNM,2012-04-01,tas,26.42
VNM,2012-05-01,tas,27.57
VNM,2012-06-01,tas,27.51
VNM,2012-07-01,tas,27.36
VNM,2012-08-01,tas,27.35
VNM,2012-09-01,tas,26.25
VNM,2012-10-01,tas,25.63
VNM,2012-11-01,tas,24.39
VNM,2012-12-01,tas,22.08
VNM,2013-01-01,tas,20.33
VNM,2013-02-01,tas,22.77
VNM,2013-03-01,tas,24.52
VNM,2013-04-01,tas,26.05
VNM,2013-05-01,tas,27.58
VNM,2013-06-01,tas,27.62
VNM,2013-07-01,tas,27.12
VNM,2013-08-01,tas,27.16
VNM,2013-09-01,tas,26.08
VNM,2013-10-01,tas,24.67
VNM,2013-11-01,tas,23.54
VNM,2013-12-01,tas,19.13
VNM,2014-01-01,tas,19.26
VNM,2014-02-01,tas,20.94
VNM,2014-03-01,tas,23.87
VNM,2014-04-01,tas,26.36
VNM,2014-05-01,tas,28.07
VNM,2014-06-01,tas,27.95
VNM,2014-07-01,tas,27.63
VNM,2014-08-01,tas,27.26
VNM,2014-09-01,tas,26.97
VNM,2014-10-01,tas,25.55
VNM,2014-11-01,tas,24.18
VNM,2014-12-01,tas,20.73
VNM,2015-01-01,tas,20.05
VNM,2015-02-01,tas,21.57
VNM,2015-03-01,tas,24.39
VNM,2015-04-01,tas,25.96
VNM,2015-05-01,tas,28.49
VNM,2015-06-01,tas,28.57
VNM,2015-07-01,tas,27.6
VNM,2015-08-01,tas,27.42
VNM,2015-09-01,tas,26.94
VNM,2015-10-01,tas,25.43
VNM,2015-11-01,tas,24.88
VNM,2015-12-01,tas,21.93
VNM,2016-01-01,tas,20.48
VNM,2016-02-01,tas,20.14
VNM,2016-03-01,tas,23.81
VNM,2016-04-01,tas,27.22
VNM,2016-05-01,tas,28.18
VNM,2016-06-01,tas,28.09
VNM,2016-07-01,tas,27.96
VNM,2016-08-01,tas,27.44
VNM,2016-09-01,tas,26.89
VNM,2016-10-01,tas,25.95
VNM,2016-11-01,tas,24.09
VNM,2016-12-01,tas,21.96
VNM,2017-01-01,tas,21.49
VNM,2017-02-01,tas,21.18
VNM,2017-03-01,tas,23.36
VNM,2017-04-01,tas,25.44
VNM,2017-05-01,tas,27.01
VNM,2017-06-01,tas,27.58
VNM,2017-07-01,tas,27.18
VNM,2017-08-01,tas,27.49
VNM,2017-09-01,tas,27.37
VNM,2017-10-01,tas,25.31
VNM,2017-11-01,tas,23.39
VNM,2017-12-01,tas,20.96
VNM,2018-01-01,tas,20.47
VNM,2018-02-01,tas,20.56
VNM,2018-03-01,tas,23.64
VNM,2018-04-01,tas,25.39
VNM,2018-05-01,tas,27.36
VNM,2018-06-01,tas,27.37
VNM,2018-07-01,tas,27.4
VNM,2018-08-01,tas,26.99
VNM,2018-09-01,tas,26.73
VNM,2018-10-01,tas,25.29
VNM,2018-11-01,tas,24.17
VNM,2018-12-01,tas,22.21
VNM,2019-01-01,tas,21.03
VNM,2019-02-01,tas,22.89
VNM,2019-03-01,tas,24.27
VNM,2019-04-01,tas,27.41
VNM,2019-05-01,tas,27.98
VNM,2019-06-01,tas,28.15
VNM,2019-07-01,tas,27.88
VNM,2019-08-01,tas,27.5
VNM,2019-09-01,tas,26.66
VNM,2019-10-01,tas,25.88
VNM,2019-11-01,tas,23.96
VNM,2019-12-01,tas,21.33
VNM,2020-01-01,tas,21.87
VNM,2020-02-01,tas,21.95
VNM,2020-03-01,tas,24.63
VNM,2020-04-01,tas,25.5
VNM,2020-05-01,tas,28.54
VNM,2020-06-01,tas,28.37
VNM,2020-07-01,tas,28.06
VNM,2020-08-01,tas,27.64
VNM,2020-09-01,tas,27.05
VNM,2020-10-01,tas,24.34
VNM,2020-11-01,tas,23.81
VNM,2020-12-01,tas,20.99
VNM,2021-01-01,tas,19.4
VNM,2021-02-01,tas,21.9
VNM,2021-03-01,tas,24.49
VNM,2021-04-01,tas,25.71
VNM,2021-05-01,tas,28.11
VNM,2021-06-01,tas,28.19
VNM,2021-07-01,tas,27.9
VNM,2021-08-01,tas,27.64
VNM,2021-09-01,tas,26.85
VNM,2021-10-01,tas,25.08
VNM,2021-11-01,tas,23.45
VNM,2021-12-01,tas,21.2
VNM,2022-01-01,tas,21.11
VNM,2022-02-01,tas,20.13
VNM,2022-03-01,tas,24.45
VNM,2022-04-01,tas,25.09
VNM,2022-05-01,tas,26.03
VNM,2022-06-01,tas,27.73
VNM,2022-07-01,tas,27.93
VNM,2022-08-01,tas,27.43
VNM,2022-09-01,tas,26.49
VNM,2022-10-01,tas,24.94
VNM,2022-11-01,tas,24.58
VNM,2022-12-01,tas,20.62
VNM,2023-01-01,tas,19.93
VNM,2023-02-01,tas,22.07
VNM,2023-03-01,tas,23.98
VNM,2023-04-01,tas,27.31
VNM,2023-05-01,tas,28.57
VNM,2023-06-01,tas,28.26
VNM,2023-07-01,tas,28.38
VNM,2023-08-01,tas,27.81
VNM,2023-09-01,tas,27.08
VNM,2023-10-01,tas,25.9
VNM,2023-11-01,tas,24.29
VNM,2023-12-01,tas,22.42
VNM,2024-01-01,tas,21.42
VNM,2024-02-01,tas,22.69
VNM,2024-03-01,tas,24.6
VNM,2024-04-01,tas,27.4
VNM,2024-05-01,tas,27.84
VNM,2024-06-01,tas,28.21
VNM,2024-07-01,tas,27.88
VNM,2024-08-01,tas,27.88
VNM,2024-09-01,tas,27.38
VNM,2024-10-01,tas,25.9
