simulation,scenario,country,basis,loss_usd
1673,super_stress,PORTFOLIO,climate_increment,850400559.7615577
1674,super_stress,PORTFOLIO,climate_increment,368547804.7430056
1675,super_stress,PORTFOLIO,climate_increment,138016269.93867105
1676,super_stress,PORTFOLIO,climate_increment,540742276.0711713
1677,super_stress,PORTFOLIO,climate_increment,729936578.4176184
1678,super_stress,PORTFOLIO,climate_increment,442974892.32351446
1679,super_stress,PORTFOLIO,climate_increment,627820953.7670776
1680,super_stress,PORTFOLIO,climate_increment,443618477.8334029
1681,super_stress,PORTFOLIO,climate_increment,398600485.4119252
1682,super_stress,PORTFOLIO,climate_increment,416736144.9905805
1683,super_stress,PORTFOLIO,climate_increment,784990366.7892823
1684,super_stress,PORTFOLIO,climate_increment,742944858.849482
1685,super_stress,PORTFOLIO,climate_increment,-83579380.88590086
1686,super_stress,PORTFOLIO,climate_increment,55806417.269191265
1687,super_stress,PORTFOLIO,climate_increment,208382196.48638538
1688,super_stress,PORTFOLIO,climate_increment,259232378.24772486
1689,super_stress,PORTFOLIO,climate_increment,588434686.2015854
1690,super_stress,PORTFOLIO,climate_increment,305721094.9730463
1691,super_stress,PORTFOLIO,climate_increment,517922757.00582254
1692,super_stress,PORTFOLIO,climate_increment,957158691.7631533
1693,super_stress,PORTFOLIO,climate_increment,593504954.0719098
1694,super_stress,PORTFOLIO,climate_increment,371577596.85898143
1695,super_stress,PORTFOLIO,climate_increment,123901679.7327675
1696,super_stress,PORTFOLIO,climate_increment,386564208.1978724
1697,super_stress,PORTFOLIO,climate_increment,444029666.25907093
1698,super_stress,PORTFOLIO,climate_increment,791186566.3656858
1699,super_stress,PORTFOLIO,climate_increment,317431551.5833923
1700,super_stress,PORTFOLIO,climate_increment,888174905.4996792
1701,super_stress,PORTFOLIO,climate_increment,887616926.3463581
1702,super_stress,PORTFOLIO,climate_increment,753317313.1710503
1703,super_stress,PORTFOLIO,climate_increment,270444505.3463334
1704,super_stress,PORTFOLIO,climate_increment,301766872.48327744
1705,super_stress,PORTFOLIO,climate_increment,856889881.6848155
1706,super_stress,PORTFOLIO,climate_increment,551606268.3143471
1707,super_stress,PORTFOLIO,climate_increment,323505056.3898755
1708,super_stress,PORTFOLIO,climate_increment,448038858.4027065
1709,super_stress,PORTFOLIO,climate_increment,867824607.1890413
1710,super_stress,PORTFOLIO,climate_increment,268793060.2843337
1711,super_stress,PORTFOLIO,climate_increment,392781575.2589356
1712,super_stress,PORTFOLIO,climate_increment,291720367.44038767
1713,super_stress,PORTFOLIO,climate_increment,560374636.6009109
1714,super_stress,PORTFOLIO,climate_increment,1598877759.2332537
1715,super_stress,PORTFOLIO,climate_increment,442443733.4744918
1716,super_stress,PORTFOLIO,climate_increment,447328644.28733224
1717,super_stress,PORTFOLIO,climate_increment,597242538.2639829
1718,super_stress,PORTFOLIO,climate_increment,509356305.1722401
1719,super_stress,PORTFOLIO,climate_increment,-78908513.64170296
1720,super_stress,PORTFOLIO,climate_increment,686103940.4645207
1721,super_stress,PORTFOLIO,climate_increment,694998062.0638393
1722,super_stress,PORTFOLIO,climate_increment,227864940.39245605
1723,super_stress,PORTFOLIO,climate_increment,813467760.740143
1724,super_stress,PORTFOLIO,climate_increment,262623053.21437794
1725,super_stress,PORTFOLIO,climate_increment,686864921.2842643
1726,super_stress,PORTFOLIO,climate_increment,806517298.9514976
1727,super_stress,PORTFOLIO,climate_increment,833425501.2499645
1728,super_stress,PORTFOLIO,climate_increment,447746800.66502446
1729,super_stress,PORTFOLIO,climate_increment,447255458.9874429
1730,super_stress,PORTFOLIO,climate_increment,-67155292.406017
1731,super_stress,PORTFOLIO,climate_increment,560373972.1722817
1732,super_stress,PORTFOLIO,climate_increment,53526319.881450266
1733,super_stress,PORTFOLIO,climate_increment,328583024.8472435
1734,super_stress,PORTFOLIO,climate_increment,342674337.6880265
1735,super_stress,PORTFOLIO,climate_increment,656990583.5347472
1736,super_stress,PORTFOLIO,climate_increment,934207800.0487373
1737,super_stress,PORTFOLIO,climate_increment,28242828.44241348
1738,super_stress,PORTFOLIO,climate_increment,374048347.0517122
1739,super_stress,PORTFOLIO,climate_increment,1372587867.2002616
1740,super_stress,PORTFOLIO,climate_increment,245247920.62663713
1741,super_stress,PORTFOLIO,climate_increment,380959089.2045932
1742,super_stress,PORTFOLIO,climate_increment,430834324.5395727
1743,super_stress,PORTFOLIO,climate_increment,370371962.73400813
1744,super_stress,PORTFOLIO,climate_increment,863455490.153987
1745,super_stress,PORTFOLIO,climate_increment,627849984.2798645
1746,super_stress,PORTFOLIO,climate_increment,582770801.8432863
1747,super_stress,PORTFOLIO,climate_increment,625389299.2736123
1748,super_stress,PORTFOLIO,climate_increment,725014941.7617563
1749,super_stress,PORTFOLIO,climate_increment,277141106.10040253
1750,super_stress,PORTFOLIO,climate_increment,239607132.5580373
1751,super_stress,PORTFOLIO,climate_increment,344145692.2473085
1752,super_stress,PORTFOLIO,climate_increment,336853054.4447427
1753,super_stress,PORTFOLIO,climate_increment,356035588.82430315
1754,super_stress,PORTFOLIO,climate_increment,316148337.22880673
1755,super_stress,PORTFOLIO,climate_increment,110049198.80677785
1756,super_stress,PORTFOLIO,climate_increment,734658485.9620357
1757,super_stress,PORTFOLIO,climate_increment,841122233.3163359
1758,super_stress,PORTFOLIO,climate_increment,62710788.611679025
1759,super_stress,PORTFOLIO,climate_increment,958957860.1989894
1760,super_stress,PORTFOLIO,climate_increment,438790854.7095591
1761,super_stress,PORTFOLIO,climate_increment,441327800.63445795
1762,super_stress,PORTFOLIO,climate_increment,823902574.7114657
1763,super_stress,PORTFOLIO,climate_increment,108293140.90753333
1764,super_stress,PORTFOLIO,climate_increment,469728718.0675933
1765,super_stress,PORTFOLIO,climate_increment,255576100.64130712
1766,super_stress,PORTFOLIO,climate_increment,485550519.8487715
1767,super_stress,PORTFOLIO,climate_increment,404589637.38358617
1768,super_stress,PORTFOLIO,climate_increment,92030951.04630616
1769,super_stress,PORTFOLIO,climate_increment,554276455.5266919
1770,super_stress,PORTFOLIO,climate_increment,621563551.4231112
1771,super_stress,PORTFOLIO,climate_increment,1080538339.8249204
1772,super_stress,PORTFOLIO,climate_increment,552287130.1120702
1773,super_stress,PORTFOLIO,climate_increment,644943493.7856326
1774,super_stress,PORTFOLIO,climate_increment,347437088.85116816
1775,super_stress,PORTFOLIO,climate_increment,955796632.5570831
1776,super_stress,PORTFOLIO,climate_increment,15148047.482637702
1777,super_stress,PORTFOLIO,climate_increment,647319877.519959
1778,super_stress,PORTFOLIO,climate_increment,483027277.89540476
1779,super_stress,PORTFOLIO,climate_increment,516658177.04706424
1780,super_stress,PORTFOLIO,climate_increment,333902007.5457474
1781,super_stress,PORTFOLIO,climate_increment,655259907.0690796
1782,super_stress,PORTFOLIO,climate_increment,791374963.5288035
1783,super_stress,PORTFOLIO,climate_increment,575571829.2896427
1784,super_stress,PORTFOLIO,climate_increment,674254784.6250095
1785,super_stress,PORTFOLIO,climate_increment,371770904.6235269
1786,super_stress,PORTFOLIO,climate_increment,509733325.99893576
1787,super_stress,PORTFOLIO,climate_increment,1095267574.8378596
1788,super_stress,PORTFOLIO,climate_increment,415840902.4287796
1789,super_stress,PORTFOLIO,climate_increment,325641341.59272605
1790,super_stress,PORTFOLIO,climate_increment,272726407.1823206
1791,super_stress,PORTFOLIO,climate_increment,277647911.1151715
1792,super_stress,PORTFOLIO,climate_increment,424332885.83872193
1793,super_stress,PORTFOLIO,climate_increment,151514429.8817337
1794,super_stress,PORTFOLIO,climate_increment,353173941.9757965
1795,super_stress,PORTFOLIO,climate_increment,955113094.2946492
1796,super_stress,PORTFOLIO,climate_increment,323578077.5224768
1797,super_stress,PORTFOLIO,climate_increment,296777506.2513637
1798,super_stress,PORTFOLIO,climate_increment,597848055.0393664
1799,super_stress,PORTFOLIO,climate_increment,975761585.4363598
1800,super_stress,PORTFOLIO,climate_increment,405462064.3802218
1801,super_stress,PORTFOLIO,climate_increment,427487480.34472567
1802,super_stress,PORTFOLIO,climate_increment,1548146734.9579792
1803,super_stress,PORTFOLIO,climate_increment,247968360.67370522
1804,super_stress,PORTFOLIO,climate_increment,492655062.0397797
1805,super_stress,PORTFOLIO,climate_increment,-557931402.1583714
1806,super_stress,PORTFOLIO,climate_increment,1008085868.9648035
1807,super_stress,PORTFOLIO,climate_increment,584081155.4985883
1808,super_stress,PORTFOLIO,climate_increment,224425052.92590845
1809,super_stress,PORTFOLIO,climate_increment,778696171.4432259
1810,super_stress,PORTFOLIO,climate_increment,373168633.35290045
1811,super_stress,PORTFOLIO,climate_increment,556412523.4650419
1812,super_stress,PORTFOLIO,climate_increment,1307210525.552079
1813,super_stress,PORTFOLIO,climate_increment,237310339.0679673
1814,super_stress,PORTFOLIO,climate_increment,637905424.3205621
1815,super_stress,PORTFOLIO,climate_increment,299432688.1441298
1816,super_stress,PORTFOLIO,climate_increment,954063057.7489039
1817,super_stress,PORTFOLIO,climate_increment,588762521.9896694
1818,super_stress,PORTFOLIO,climate_increment,234635276.32494536
1819,super_stress,PORTFOLIO,climate_increment,316710571.35523033
1820,super_stress,PORTFOLIO,climate_increment,644764176.6783534
1821,super_stress,PORTFOLIO,climate_increment,346685517.79262847
1822,super_stress,PORTFOLIO,climate_increment,694529396.7374605
1823,super_stress,PORTFOLIO,climate_increment,147493970.0917537
1824,super_stress,PORTFOLIO,climate_increment,577730396.3295156
1825,super_stress,PORTFOLIO,climate_increment,431108173.9361834
1826,super_stress,PORTFOLIO,climate_increment,12823345.78760689
1827,super_stress,PORTFOLIO,climate_increment,510902144.9593098
1828,super_stress,PORTFOLIO,climate_increment,374157698.6056707
1829,super_stress,PORTFOLIO,climate_increment,164975373.07731593
1830,super_stress,PORTFOLIO,climate_increment,323619401.65153784
1831,super_stress,PORTFOLIO,climate_increment,1035717101.5797111
1832,super_stress,PORTFOLIO,climate_increment,169965765.16258636
1833,super_stress,PORTFOLIO,climate_increment,464239023.1965084
1834,super_stress,PORTFOLIO,climate_increment,398747685.1041205
1835,super_stress,PORTFOLIO,climate_increment,805678764.2073429
1836,super_stress,PORTFOLIO,climate_increment,255228809.5322362
1837,super_stress,PORTFOLIO,climate_increment,476107273.62385136
1838,super_stress,PORTFOLIO,climate_increment,525630069.95288855
1839,super_stress,PORTFOLIO,climate_increment,265474427.43665743
1840,super_stress,PORTFOLIO,climate_increment,386009193.29323214
1841,super_stress,PORTFOLIO,climate_increment,763431962.8479588
1842,super_stress,PORTFOLIO,climate_increment,101805141.39213333
1843,super_stress,PORTFOLIO,climate_increment,324670086.6755
1844,super_stress,PORTFOLIO,climate_increment,280925943.7628407
1845,super_stress,PORTFOLIO,climate_increment,836160286.1491406
1846,super_stress,PORTFOLIO,climate_increment,197230822.5338748
1847,super_stress,PORTFOLIO,climate_increment,392207977.9590923
1848,super_stress,PORTFOLIO,climate_increment,535652783.2274551
1849,super_stress,PORTFOLIO,climate_increment,630361736.1854899
1850,super_stress,PORTFOLIO,climate_increment,236476158.00378758
1851,super_stress,PORTFOLIO,climate_increment,385519302.92615545
1852,super_stress,PORTFOLIO,climate_increment,245985459.6042929
1853,super_stress,PORTFOLIO,climate_increment,-147273421.0753504
1854,super_stress,PORTFOLIO,climate_increment,421940332.22826344
1855,super_stress,PORTFOLIO,climate_increment,942529367.5242147
1856,super_stress,PORTFOLIO,climate_increment,74245818.80423023
1857,super_stress,PORTFOLIO,climate_increment,662073180.5916094
1858,super_stress,PORTFOLIO,climate_increment,1732108155.8980935
1859,super_stress,PORTFOLIO,climate_increment,885895975.8964213
1860,super_stress,PORTFOLIO,climate_increment,825308827.2185214
1861,super_stress,PORTFOLIO,climate_increment,329831559.129773
1862,super_stress,PORTFOLIO,climate_increment,231284980.8244632
1863,super_stress,PORTFOLIO,climate_increment,96394141.3500432
1864,super_stress,PORTFOLIO,climate_increment,1100023954.3493836
1865,super_stress,PORTFOLIO,climate_increment,75336024.86025095
1866,super_stress,PORTFOLIO,climate_increment,792825616.487132
1867,super_stress,PORTFOLIO,climate_increment,601479885.2365329
1868,super_stress,PORTFOLIO,climate_increment,841815134.7628064
1869,super_stress,PORTFOLIO,climate_increment,637319720.4946458
1870,super_stress,PORTFOLIO,climate_increment,595778393.3003529
1871,super_stress,PORTFOLIO,climate_increment,659042962.4202827
1872,super_stress,PORTFOLIO,climate_increment,350165822.2582393
1873,super_stress,PORTFOLIO,climate_increment,-52127103.09451184
1874,super_stress,PORTFOLIO,climate_increment,337426140.6661053
1875,super_stress,PORTFOLIO,climate_increment,680344095.4537518
1876,super_stress,PORTFOLIO,climate_increment,846458273.0234727
1877,super_stress,PORTFOLIO,climate_increment,798664878.7567148
1878,super_stress,PORTFOLIO,climate_increment,500919471.90898734
1879,super_stress,PORTFOLIO,climate_increment,282926053.09214854
1880,super_stress,PORTFOLIO,climate_increment,539834344.8856475
1881,super_stress,PORTFOLIO,climate_increment,507130134.7116687
1882,super_stress,PORTFOLIO,climate_increment,403986739.65229416
1883,super_stress,PORTFOLIO,climate_increment,901331894.4853158
1884,super_stress,PORTFOLIO,climate_increment,900713732.3118094
1885,super_stress,PORTFOLIO,climate_increment,527208722.3648614
1886,super_stress,PORTFOLIO,climate_increment,760157668.5348774
1887,super_stress,PORTFOLIO,climate_increment,539578855.2740831
1888,super_stress,PORTFOLIO,climate_increment,1071441608.016394
1889,super_stress,PORTFOLIO,climate_increment,366037376.5095941
1890,super_stress,PORTFOLIO,climate_increment,1163869596.1581783
1891,super_stress,PORTFOLIO,climate_increment,19167998.819844797
1892,super_stress,PORTFOLIO,climate_increment,348664233.2116364
1893,super_stress,PORTFOLIO,climate_increment,356353980.10626215
1894,super_stress,PORTFOLIO,climate_increment,300023577.2938525
1895,super_stress,PORTFOLIO,climate_increment,376985845.77533054
1896,super_stress,PORTFOLIO,climate_increment,750081528.8766075
1897,super_stress,PORTFOLIO,climate_increment,235644541.00362778
1898,super_stress,PORTFOLIO,climate_increment,-42256552.51797954
1899,super_stress,PORTFOLIO,climate_increment,359136266.3639623
1900,super_stress,PORTFOLIO,climate_increment,802116513.1387503
1901,super_stress,PORTFOLIO,climate_increment,171763839.08771273
1902,super_stress,PORTFOLIO,climate_increment,885226014.5761981
1903,super_stress,PORTFOLIO,climate_increment,763629789.616703
1904,super_stress,PORTFOLIO,climate_increment,587669682.0537785
1905,super_stress,PORTFOLIO,climate_increment,784140883.7472265
1906,super_stress,PORTFOLIO,climate_increment,-15682307.29978869
1907,super_stress,PORTFOLIO,climate_increment,111402225.42484255
1908,super_stress,PORTFOLIO,climate_increment,516895000.32919085
1909,super_stress,PORTFOLIO,climate_increment,-55942902.2626254
1910,super_stress,PORTFOLIO,climate_increment,287252194.9720987
1911,super_stress,PORTFOLIO,climate_increment,199865124.97151512
1912,super_stress,PORTFOLIO,climate_increment,104816561.10485527
1913,super_stress,PORTFOLIO,climate_increment,867378192.3539529
1914,super_stress,PORTFOLIO,climate_increment,466545129.84413224
1915,super_stress,PORTFOLIO,climate_increment,1028969480.7062665
1916,super_stress,PORTFOLIO,climate_increment,607981988.476886
1917,super_stress,PORTFOLIO,climate_increment,658658794.2497247
1918,super_stress,PORTFOLIO,climate_increment,487854700.33421063
1919,super_stress,PORTFOLIO,climate_increment,797732123.046213
1920,super_stress,PORTFOLIO,climate_increment,448631030.91548115
1921,super_stress,PORTFOLIO,climate_increment,413053255.1453995
1922,super_stress,PORTFOLIO,climate_increment,344864222.51690143
